sample_id	original_column	file_project	platform	source_file	missing_fraction
TARGET-20-PARPPY-40A	TARGET-20-PARPPY-40A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASVYA-09A	TARGET-20-PASVYA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANNHB-09A	TARGET-20-PANNHB-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATJMY-09A	TARGET-21-PATJMY-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARHRS-14A	TARGET-21-PARHRS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASZLJ-14A	TARGET-20-PASZLJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAKIWK-14A	TARGET-20-PAKIWK-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGR-04A	TARGET-20-PAEFGR-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANYNR-14A	TARGET-20-PANYNR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYEJ-15A	TARGET-21-PASYEJ-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARZIA-15A	TARGET-21-PARZIA-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANNHB-14A	TARGET-20-PANNHB-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARSAN-04A	TARGET-20-PARSAN-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLXM-09A	TARGET-20-PANLXM-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARYVW-04A	TARGET-20-PARYVW-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCRZ-04A	TARGET-20-PASCRZ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASGCE-09A	TARGET-20-PASGCE-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCRZ-03A	TARGET-20-PASCRZ-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASSLT-15A	TARGET-21-PASSLT-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASRLS-14A	TARGET-20-PASRLS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNIA-04A	TARGET-20-PARNIA-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAMYAS-09A	TARGET-20-PAMYAS-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARNAW-09A	TARGET-21-PARNAW-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANYCG-04A	TARGET-20-PANYCG-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAMYJX-14A	TARGET-20-PAMYJX-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASAUT-03A	TARGET-20-PASAUT-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARVAI-03A	TARGET-20-PARVAI-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWAT-04A	TARGET-20-PASWAT-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEP-14A	TARGET-20-PASIEP-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASTUH-04A	TARGET-20-PASTUH-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATAIJ-09A	TARGET-21-PATAIJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAECCE-09A	TARGET-20-PAECCE-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASGCE-14A	TARGET-20-PASGCE-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANYNR-03A	TARGET-20-PANYNR-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAECCE-10A	TARGET-20-PAECCE-10A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASRLS-09A	TARGET-20-PASRLS-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFLG-15A	TARGET-21-PASFLG-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARIMT-04A	TARGET-20-PARIMT-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARDMG-09A	TARGET-20-PARDMG-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARPPY-09A	TARGET-20-PARPPY-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASHHH-14A	TARGET-20-PASHHH-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PANVPB-15A	TARGET-21-PANVPB-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNZW-40A	TARGET-20-PARNZW-40A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARCCH-14A	TARGET-20-PARCCH-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARVUA-14A	TARGET-20-PARVUA-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJGZ-14A	TARGET-20-PASJGZ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATHIU-09A	TARGET-21-PATHIU-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATAIJ-15A	TARGET-21-PATAIJ-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEIKD-09A	TARGET-20-PAEIKD-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARWXU-09A	TARGET-20-PARWXU-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANDER-14A	TARGET-20-PANDER-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PAMYMA-15A	TARGET-21-PAMYMA-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARUCB-09A	TARGET-20-PARUCB-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARCUK-04A	TARGET-20-PARCUK-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASTZK-15A	TARGET-21-PASTZK-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARBTC-03A	TARGET-20-PARBTC-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARUBT-14A	TARGET-20-PARUBT-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATAIJ-10A	TARGET-21-PATAIJ-10A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANDIX-09A	TARGET-20-PANDIX-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYEJ-09A	TARGET-21-PASYEJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAKIWK-04A	TARGET-20-PAKIWK-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARSHM-03A	TARGET-20-PARSHM-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEDKB-09A	TARGET-20-PAEDKB-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARTAL-04A	TARGET-20-PARTAL-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEDKB-10A	TARGET-20-PAEDKB-10A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFHK-09A	TARGET-21-PASFHK-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNIA-09A	TARGET-20-PARNIA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEIKD-14A	TARGET-20-PAEIKD-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASPLU-04A	TARGET-20-PASPLU-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PANZLR-09A	TARGET-21-PANZLR-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASHBI-09A	TARGET-20-PASHBI-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PATDHA-04A	TARGET-20-PATDHA-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARUWX-09A	TARGET-20-PARUWX-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PATIAK-04A	TARGET-20-PATIAK-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASRTP-09A	TARGET-20-PASRTP-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARTAL-09A	TARGET-20-PARTAL-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-04A	TARGET-20-PANCSC-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASHBI-14A	TARGET-20-PASHBI-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYWA-09A	TARGET-21-PASYWA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGR-14A	TARGET-20-PAEFGR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFHK-14A	TARGET-21-PASFHK-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLLX-04A	TARGET-20-PANLLX-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCRZ-14A	TARGET-20-PASCRZ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNIA-14A	TARGET-20-PARNIA-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKWH-15A	TARGET-21-PATKWH-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLRE-09A	TARGET-20-PANLRE-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWPD-14A	TARGET-20-PASWPD-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPBEJ-14A	TARGET-20-PAPBEJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-14A	TARGET-20-PASIEJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATJMY-15A	TARGET-21-PATJMY-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADYIR-04A	TARGET-20-PADYIR-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASBBE-14A	TARGET-20-PASBBE-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGR-09A	TARGET-20-PAEFGR-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJIM-04A	TARGET-20-PASJIM-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKBK-14A	TARGET-21-PATKBK-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARUWX-14A	TARGET-20-PARUWX-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARHRS-09A	TARGET-21-PARHRS-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPXRJ-09A	TARGET-20-PAPXRJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAKTCX-14A	TARGET-20-PAKTCX-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASTUH-14A	TARGET-20-PASTUH-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARYVW-09A	TARGET-20-PARYVW-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-09A	TARGET-20-PASIEJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASDKZ-14A	TARGET-21-PASDKZ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYWA-14A	TARGET-21-PASYWA-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PANZLR-14A	TARGET-21-PANZLR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATISD-15A	TARGET-21-PATISD-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASVVS-04A	TARGET-20-PASVVS-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADZCG-14A	TARGET-20-PADZCG-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNNT-14A	TARGET-20-PARNNT-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARLSL-14A	TARGET-21-PARLSL-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANDIX-14A	TARGET-20-PANDIX-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLLX-09A	TARGET-20-PANLLX-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFLG-09A	TARGET-21-PASFLG-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASPLU-14A	TARGET-20-PASPLU-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEDKB-04A	TARGET-20-PAEDKB-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARPPY-14A	TARGET-20-PARPPY-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PATDHA-09A	TARGET-20-PATDHA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWPD-04A	TARGET-20-PASWPD-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAMYAS-14A	TARGET-20-PAMYAS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATJMY-14A	TARGET-21-PATJMY-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARBIU-04A	TARGET-20-PARBIU-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGT-04A	TARGET-20-PAEFGT-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASVVS-14A	TARGET-20-PASVVS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARLSL-15A	TARGET-21-PARLSL-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-04A	TARGET-20-PASIEJ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASIGA-15A	TARGET-21-PASIGA-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEERJ-04A	TARGET-20-PAEERJ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANTNA-04A	TARGET-20-PANTNA-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASHMK-09A	TARGET-21-PASHMK-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKBK-15A	TARGET-21-PATKBK-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPXWI-04A	TARGET-20-PAPXWI-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASDXR-09A	TARGET-21-PASDXR-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARHRS-15A	TARGET-21-PARHRS-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJTM-14A	TARGET-20-PASJTM-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARVUA-03A	TARGET-20-PARVUA-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARWXU-14A	TARGET-20-PARWXU-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-14A	TARGET-20-PANCSC-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARXMP-09A	TARGET-20-PARXMP-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARFIW-03A	TARGET-20-PARFIW-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PABLDZ-14A	TARGET-20-PABLDZ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARXMP-14A	TARGET-20-PARXMP-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANGTF-09A	TARGET-20-PANGTF-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADYIR-03A	TARGET-20-PADYIR-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASGMZ-09A	TARGET-20-PASGMZ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWLN-09A	TARGET-20-PASWLN-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARXYR-15A	TARGET-21-PARXYR-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARNAW-14A	TARGET-21-PARNAW-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-09A	TARGET-20-PANCSC-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANSJB-09A	TARGET-20-PANSJB-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCGR-10A.Detection.Pval	TARGET-20-PASCGR-10A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJGZ-04A.Detection.Pval	TARGET-20-PASJGZ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADZCG-09A.Detection.Pval	TARGET-20-PADZCG-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARNAW-15A.Detection.Pval	TARGET-21-PARNAW-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNZW-14A.Detection.Pval	TARGET-20-PARNZW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARFIW-14A.Detection.Pval	TARGET-20-PARFIW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLLX-14A.Detection.Pval	TARGET-20-PANLLX-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PABLDZ-09A.Detection.Pval	TARGET-20-PABLDZ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARDMG-10A.Detection.Pval	TARGET-20-PARDMG-10A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANTWV-04A.Detection.Pval	TARGET-20-PANTWV-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARZIA-14A.Detection.Pval	TARGET-21-PARZIA-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAKERZ-14A.Detection.Pval	TARGET-20-PAKERZ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEP-09A.Detection.Pval	TARGET-20-PASIEP-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKKJ-15A.Detection.Pval	TARGET-21-PATKKJ-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCFW-14A.Detection.Pval	TARGET-20-PASCFW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARIMT-14A.Detection.Pval	TARGET-20-PARIMT-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLIR-09A.Detection.Pval	TARGET-20-PANLIR-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARBTC-14A.Detection.Pval	TARGET-20-PARBTC-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
